k,station_id,active_drone,battery_wh
6774,1,cf2,89.93
6774,2,cf3,38.89
6774,3,cf4,85.12
6775,0,cf1,92.56
6775,1,cf2,89.82
6775,2,cf3,38.82
6775,3,cf4,84.99
6776,0,cf1,92.47
6776,1,cf2,89.72
6776,2,cf3,38.74
6776,3,cf4,84.86
6777,0,cf1,92.38
6777,1,cf2,89.61
6777,2,cf3,38.67
6777,3,cf4,84.73
6778,0,cf1,92.29
6778,1,cf2,89.50
6778,2,cf3,38.60
6778,3,cf4,84.60
6779,0,cf1,92.20
6779,1,cf2,89.40
6779,2,cf3,38.52
6779,3,cf4,84.48
6780,0,cf1,92.11
6780,1,cf2,89.30
6780,2,cf3,38.45
6780,3,cf4,84.35
6781,0,cf1,92.02
6781,1,cf2,89.19
6781,2,cf3,38.38
6781,3,cf4,84.23
6782,0,cf1,91.93
6782,1,cf2,89.09
6782,2,cf3,38.30
6782,3,cf4,84.10
6783,0,cf1,91.84
6783,1,cf2,88.98
6783,2,cf3,38.23
6783,3,cf4,83.98
6784,0,cf1,91.75
6784,1,cf2,88.88
6784,2,cf3,38.16
6784,3,cf4,83.85
6785,0,cf1,91.67
6785,1,cf2,88.78
6785,2,cf3,38.09
6785,3,cf4,83.73
6786,0,cf1,91.58
6786,1,cf2,88.68
6786,2,cf3,38.02
6786,3,cf4,83.61
6787,0,cf1,91.49
6787,1,cf2,88.57
6787,2,cf3,37.94
6787,3,cf4,83.49
6788,0,cf1,91.40
6788,1,cf2,88.47
6788,2,cf3,37.87
6788,3,cf4,83.37
6789,0,cf1,91.32
6789,1,cf2,88.37
6789,2,cf3,37.80
6789,3,cf4,83.25
6790,0,cf1,91.23
6790,1,cf2,88.27
6790,2,cf3,37.73
6790,3,cf4,83.13
6791,0,cf1,91.15
6791,1,cf2,88.17
6791,2,cf3,37.66
6791,3,cf4,83.01
6792,0,cf1,91.06
6792,1,cf2,88.07
6792,2,cf3,37.59
6792,3,cf4,82.89
6793,0,cf1,90.97
6793,1,cf2,87.97
6793,2,cf3,37.52
6793,3,cf4,82.77
6794,0,cf1,90.89
6794,1,cf2,87.87
6794,2,cf3,37.45
6794,3,cf4,82.65
6795,0,cf1,90.80
6795,1,cf2,87.78
6795,2,cf3,37.37
6795,3,cf4,82.54
6796,0,cf1,90.72
6796,1,cf2,87.68
6796,2,cf3,37.30
6796,3,cf4,82.42
6797,0,cf1,90.63
6797,1,cf2,87.58
6797,2,cf3,37.23
6797,3,cf4,82.31
6798,0,cf1,90.55
6798,1,cf2,87.48
6798,2,cf3,37.16
6798,3,cf4,82.19
6799,0,cf1,90.47
6799,1,cf2,87.39
6799,2,cf3,37.09
6799,3,cf4,82.08
6800,0,cf1,90.38
6800,1,cf2,87.29
6800,2,cf3,37.03
6800,3,cf4,81.97
6801,0,cf1,90.30
6801,1,cf2,87.19
6801,2,cf3,36.96
6801,3,cf4,81.85
6802,0,cf1,90.22
6802,1,cf2,87.10
6802,2,cf3,36.89
6802,3,cf4,81.74
6803,0,cf1,90.13
6803,1,cf2,87.00
6803,2,cf3,36.82
6803,3,cf4,81.63
6804,0,cf1,90.05
6804,1,cf2,86.91
6804,2,cf3,36.75
6804,3,cf4,81.52
6805,0,cf1,89.97
6805,1,cf2,86.81
6805,2,cf3,36.68
6805,3,cf4,81.41
6806,0,cf1,89.89
6806,1,cf2,86.72
6806,2,cf3,36.61
6806,3,cf4,81.30
6807,0,cf1,89.80
6807,1,cf2,86.62
6807,2,cf3,36.54
6807,3,cf4,81.19
6808,0,cf1,89.72
6808,1,cf2,86.53
6808,2,cf3,36.48
6808,3,cf4,81.08
6809,0,cf1,89.64
6809,1,cf2,86.44
6809,2,cf3,36.41
6809,3,cf4,80.97
6810,0,cf1,89.56
6810,1,cf2,86.35
6810,2,cf3,36.34
6810,3,cf4,80.87
6811,0,cf1,89.48
6811,1,cf2,86.25
6811,2,cf3,36.27
6811,3,cf4,80.76
6812,0,cf1,89.40
6812,1,cf2,86.16
6812,2,cf3,36.20
6812,3,cf4,80.66
6813,0,cf1,89.32
6813,1,cf2,86.07
6813,2,cf3,36.14
6813,3,cf8,100.00
6814,0,cf1,89.24
6814,1,cf2,85.98
6814,2,cf3,36.07
6814,3,cf8,99.85
6815,0,cf1,89.16
6815,1,cf2,85.89
6815,2,cf3,36.00
6815,3,cf8,99.70
6816,0,cf1,89.08
6816,1,cf2,85.80
6816,2,cf3,35.94
6816,3,cf8,99.55
6817,0,cf1,89.00
6817,1,cf2,85.71
6817,2,cf3,35.87
6817,3,cf8,99.41
6818,0,cf1,88.92
6818,1,cf2,85.62
6818,2,cf3,35.80
6818,3,cf8,99.26
6819,0,cf1,88.85
6819,1,cf2,85.53
6819,2,cf3,35.74
6819,3,cf8,99.11
6820,0,cf1,88.77
6820,1,cf2,85.44
6820,2,cf3,35.67
6820,3,cf8,98.97
6821,0,cf1,88.69
6821,1,cf2,85.36
6821,2,cf3,35.61
6821,3,cf8,98.82
6822,0,cf1,88.61
6822,1,cf2,85.27
6822,2,cf3,35.54
6822,3,cf8,98.68
6823,0,cf1,88.54
6823,1,cf2,85.18
6823,2,cf3,35.48
6823,3,cf8,98.53
6824,0,cf1,88.46
6824,1,cf2,85.09
6824,2,cf3,35.41
6824,3,cf8,98.39
6825,0,cf1,88.38
6825,1,cf2,85.01
6825,2,cf3,35.35
6825,3,cf8,98.25
6826,0,cf1,88.31
6826,1,cf2,84.92
6826,2,cf3,35.28
6826,3,cf8,98.11
6827,0,cf1,88.23
6827,1,cf2,84.84
6827,2,cf3,35.22
6827,3,cf8,97.97
6828,0,cf1,88.15
6828,1,cf2,84.75
6828,2,cf3,35.15
6828,3,cf8,97.83
6829,0,cf1,88.08
6829,1,cf2,84.67
6829,2,cf3,35.09
6829,3,cf8,97.69
6830,0,cf1,88.00
6830,1,cf2,84.58
6830,2,cf3,35.02
6830,3,cf8,97.55
6831,0,cf1,87.93
6831,1,cf6,100.00
6831,2,cf3,34.96
6831,3,cf8,97.41
6832,0,cf1,87.85
6832,1,cf6,99.88
6832,2,cf3,34.89
6832,3,cf8,97.27
6833,0,cf1,87.78
6833,1,cf6,99.76
6833,2,cf3,34.83
6833,3,cf8,97.13
6834,0,cf1,87.71
6834,1,cf6,99.64
6834,2,cf3,34.77
6834,3,cf8,97.00
6835,0,cf1,87.63
6835,1,cf6,99.52
6835,2,cf3,34.70
6835,3,cf8,96.86
6836,0,cf1,87.56
6836,1,cf6,99.41
6836,2,cf3,34.64
6836,3,cf8,96.72
6837,0,cf1,87.48
6837,1,cf6,99.29
6837,2,cf3,34.58
6837,3,cf8,96.59
6838,0,cf1,87.41
6838,1,cf6,99.17
6838,2,cf3,34.52
6838,3,cf8,96.46
6839,0,cf1,87.34
6839,1,cf6,99.05
6839,2,cf3,34.45
6839,3,cf8,96.32
6840,0,cf1,87.27
6840,1,cf6,98.94
6840,2,cf3,34.39
6840,3,cf8,96.19
6841,0,cf1,87.19
6841,1,cf6,98.82
6841,2,cf3,34.33
6841,3,cf8,96.06
6842,0,cf1,87.12
6842,1,cf6,98.71
6842,2,cf3,34.27
6842,3,cf8,95.93
6843,0,cf1,87.05
6843,1,cf6,98.59
6843,2,cf3,34.21
6843,3,cf8,95.79
6844,0,cf1,86.98
6844,1,cf6,98.48
6844,2,cf3,34.14
6844,3,cf8,95.66
6845,0,cf1,86.91
6845,1,cf6,98.36
6845,2,cf3,34.08
6845,3,cf8,95.53
6846,0,cf1,86.84
6846,1,cf6,98.25
6846,2,cf3,34.02
6846,3,cf8,95.41
6847,0,cf1,86.77
6847,1,cf6,98.14
6847,2,cf3,33.96
6847,3,cf8,95.28
6848,0,cf1,86.70
6848,1,cf6,98.02
6848,2,cf3,33.90
6848,3,cf8,95.15
6849,0,cf5,100.00
6849,1,cf6,97.91
6849,2,cf3,33.84
6849,3,cf8,95.02
6850,0,cf5,99.90
6850,1,cf6,97.80
6850,2,cf3,33.78
6850,3,cf8,94.89
6851,0,cf5,99.80
6851,1,cf6,97.68
6851,2,cf3,33.72
6851,3,cf8,94.76
6852,0,cf5,99.70
6852,1,cf6,97.57
6852,2,cf3,33.65
6852,3,cf8,94.63
6853,0,cf5,99.60
6853,1,cf6,97.45
6853,2,cf3,33.59
6853,3,cf8,94.50
6854,0,cf5,99.50
6854,1,cf6,97.33
6854,2,cf3,33.53
6854,3,cf8,94.36
6855,0,cf5,99.40
6855,1,cf6,97.21
6855,2,cf3,33.46
6855,3,cf8,94.23
6856,0,cf5,99.30
6856,1,cf6,97.09
6856,2,cf3,33.40
6856,3,cf8,94.09
6857,0,cf5,99.20
6857,1,cf6,96.97
6857,2,cf3,33.34
6857,3,cf8,93.95
6858,0,cf5,99.10
6858,1,cf6,96.85
6858,2,cf3,33.27
6858,3,cf8,93.81
6859,0,cf5,99.00
6859,1,cf6,96.73
6859,2,cf3,33.21
6859,3,cf8,93.67
6860,0,cf5,98.90
6860,1,cf6,96.61
6860,2,cf3,33.14
6860,3,cf8,93.53
6861,0,cf5,98.80
6861,1,cf6,96.49
6861,2,cf3,33.07
6861,3,cf8,93.38
6862,0,cf5,98.70
6862,1,cf6,96.37
6862,2,cf3,33.01
6862,3,cf8,93.23
6863,0,cf5,98.60
6863,1,cf6,96.25
6863,2,cf3,32.94
6863,3,cf8,93.09
6864,0,cf5,98.50
6864,1,cf6,96.13
6864,2,cf3,32.87
6864,3,cf8,92.94
6865,0,cf5,98.40
6865,1,cf6,96.01
6865,2,cf3,32.81
6865,3,cf8,92.79
6866,0,cf5,98.30
6866,1,cf6,95.89
6866,2,cf3,32.74
6866,3,cf8,92.64
6867,0,cf5,98.20
6867,1,cf6,95.77
6867,2,cf3,32.67
6867,3,cf8,92.49
6868,0,cf5,98.10
6868,1,cf6,95.65
6868,2,cf3,32.60
6868,3,cf8,92.34
6869,0,cf5,98.00
6869,1,cf6,95.54
6869,2,cf3,32.54
6869,3,cf8,92.19
6870,0,cf5,97.90
6870,1,cf6,95.42
6870,2,cf3,32.47
6870,3,cf8,92.05
6871,0,cf5,97.81
6871,1,cf6,95.30
6871,2,cf3,32.40
6871,3,cf8,91.90
6872,0,cf5,97.71
6872,1,cf6,95.18
6872,2,cf3,32.34
6872,3,cf8,91.75
6873,0,cf5,97.61
6873,1,cf6,95.07
6873,2,cf3,32.27
6873,3,cf8,91.61
6874,0,cf5,97.51
6874,1,cf6,94.95
6874,2,cf3,32.20
6874,3,cf8,91.47
6875,0,cf5,97.42
6875,1,cf6,94.83
6875,2,cf3,32.14
6875,3,cf8,91.32
6876,0,cf5,97.32
6876,1,cf6,94.72
6876,2,cf3,32.07
6876,3,cf8,91.18
6877,0,cf5,97.22
6877,1,cf6,94.60
6877,2,cf3,32.00
6877,3,cf8,91.04
6878,0,cf5,97.13
6878,1,cf6,94.49
6878,2,cf3,31.94
6878,3,cf8,90.89
6879,0,cf5,97.03
6879,1,cf6,94.37
6879,2,cf3,31.87
6879,3,cf8,90.75
6880,0,cf5,96.93
6880,1,cf6,94.26
6880,2,cf3,31.81
6880,3,cf8,90.61
6881,0,cf5,96.84
6881,1,cf6,94.15
6881,2,cf3,31.74
6881,3,cf8,90.47
6882,0,cf5,96.74
6882,1,cf6,94.03
6882,2,cf3,31.68
6882,3,cf8,90.33
6883,0,cf5,96.65
6883,1,cf6,93.92
6883,2,cf3,31.61
6883,3,cf8,90.20
6884,0,cf5,96.55
6884,1,cf6,93.81
6884,2,cf3,31.55
6884,3,cf8,90.06
6885,0,cf5,96.46
6885,1,cf6,93.70
6885,2,cf3,31.49
6885,3,cf8,89.92
6886,0,cf5,96.37
6886,1,cf6,93.59
6886,2,cf3,31.42
6886,3,cf8,89.78
6887,0,cf5,96.27
6887,1,cf6,93.47
6887,2,cf3,31.36
6887,3,cf8,89.65
6888,0,cf5,96.18
6888,1,cf6,93.36
6888,2,cf3,31.29
6888,3,cf8,89.51
6889,0,cf5,96.08
6889,1,cf6,93.25
6889,2,cf3,31.23
6889,3,cf8,89.38
6890,0,cf5,95.99
6890,1,cf6,93.14
6890,2,cf3,31.17
6890,3,cf8,89.24
6891,0,cf5,95.90
6891,1,cf6,93.03
6891,2,cf3,31.10
6891,3,cf8,89.11
6892,0,cf5,95.81
6892,1,cf6,92.93
6892,2,cf3,31.04
6892,3,cf8,88.98
6893,0,cf5,95.71
6893,1,cf6,92.82
6893,2,cf3,30.98
6893,3,cf8,88.84
6894,0,cf5,95.62
6894,1,cf6,92.71
6894,2,cf3,30.91
6894,3,cf8,88.71
6895,0,cf5,95.53
6895,1,cf6,92.60
6895,2,cf3,30.85
6895,3,cf8,88.58
6896,0,cf5,95.44
6896,1,cf6,92.49
6896,2,cf3,30.79
6896,3,cf8,88.45
6897,0,cf5,95.35
6897,1,cf6,92.39
6897,2,cf3,30.73
6897,3,cf8,88.32
6898,0,cf5,95.26
6898,1,cf6,92.28
6898,2,cf3,30.67
6898,3,cf8,88.19
6899,0,cf5,95.17
6899,1,cf6,92.17
6899,2,cf3,30.60
6899,3,cf8,88.06
6900,0,cf5,95.08
6900,1,cf6,92.07
6900,2,cf3,30.54
6900,3,cf8,87.94
6901,0,cf5,94.99
6901,1,cf6,91.96
6901,2,cf3,30.48
6901,3,cf8,87.81
6902,0,cf5,94.90
6902,1,cf6,91.86
6902,2,cf3,30.42
6902,3,cf8,87.68
6903,0,cf5,94.81
6903,1,cf6,91.75
6903,2,cf3,30.36
6903,3,cf8,87.56
6904,0,cf5,94.72
6904,1,cf6,91.65
6904,2,cf3,30.30
6904,3,cf8,87.43
6905,0,cf5,94.63
6905,1,cf6,91.54
6905,2,cf3,30.24
6905,3,cf8,87.31
6906,0,cf5,94.54
6906,1,cf6,91.44
6906,2,cf3,30.18
6906,3,cf8,87.18
6907,0,cf5,94.45
6907,1,cf6,91.34
6907,2,cf3,30.12
6907,3,cf8,87.06
6908,0,cf5,94.37
6908,1,cf6,91.24
6908,2,cf3,30.06
6908,3,cf8,86.94
6909,0,cf5,94.28
6909,1,cf6,91.13
6909,2,cf3,30.00
6909,3,cf8,86.81
6910,0,cf5,94.19
6910,1,cf6,91.03
6910,2,cf3,29.94
6910,3,cf8,86.69
6911,0,cf5,94.10
6911,1,cf6,90.93
6911,2,cf3,29.88
6911,3,cf8,86.57
6912,0,cf5,94.02
6912,1,cf6,90.83
6912,2,cf3,29.82
6912,3,cf8,86.45
6913,0,cf5,93.93
6913,1,cf6,90.73
6913,2,cf3,29.76
6913,3,cf8,86.33
6914,0,cf5,93.85
6914,1,cf6,90.63
6914,2,cf3,29.70
6914,3,cf8,86.21
6915,0,cf5,93.76
6915,1,cf6,90.53
6915,2,cf3,29.64
6915,3,cf8,86.10
6916,0,cf5,93.67
6916,1,cf6,90.43
6916,2,cf3,29.58
6916,3,cf8,85.98
6917,0,cf5,93.59
6917,1,cf6,90.33
6917,2,cf3,29.52
6917,3,cf8,85.86
6918,0,cf5,93.50
6918,1,cf6,90.23
6918,2,cf3,29.46
6918,3,cf8,85.74
6919,0,cf5,93.42
6919,1,cf6,90.13
6919,2,cf3,29.41
6919,3,cf8,85.63
6920,0,cf5,93.33
6920,1,cf6,90.04
6920,2,cf3,29.35
6920,3,cf8,85.51
6921,0,cf5,93.25
6921,1,cf6,89.94
6921,2,cf3,29.29
6921,3,cf8,85.40
6922,0,cf5,93.17
6922,1,cf6,89.84
6922,2,cf3,29.23
6922,3,cf8,85.28
6923,0,cf5,93.08
6923,1,cf6,89.75
6923,2,cf3,29.17
6923,3,cf8,85.17
6924,0,cf5,93.00
6924,1,cf6,89.65
6924,2,cf3,29.12
6924,3,cf8,85.06
6925,0,cf5,92.92
6925,1,cf6,89.55
6925,2,cf3,29.06
6925,3,cf8,84.95
6926,0,cf5,92.83
6926,1,cf6,89.46
6926,2,cf3,29.00
6926,3,cf8,84.84
6927,0,cf5,92.75
6927,1,cf6,89.36
6927,2,cf3,28.95
6927,3,cf8,84.72
6928,0,cf5,92.67
6928,1,cf6,89.27
6928,2,cf3,28.89
6928,3,cf8,84.61
6929,0,cf5,92.59
6929,1,cf6,89.18
6929,2,cf3,28.83
6929,3,cf8,84.51
6930,0,cf5,92.50
6930,1,cf6,89.08
6930,2,cf3,28.78
6930,3,cf8,84.40
6931,0,cf5,92.42
6931,1,cf6,88.99
6931,2,cf3,28.72
6931,3,cf8,84.29
6932,0,cf5,92.34
6932,1,cf6,88.90
6932,2,cf7,100.00
6932,3,cf8,84.18
6933,0,cf5,92.26
6933,1,cf6,88.80
6933,2,cf7,99.92
6933,3,cf8,84.07
6934,0,cf5,92.18
6934,1,cf6,88.71
6934,2,cf7,99.84
6934,3,cf8,83.96
6935,0,cf5,92.09
6935,1,cf6,88.61
6935,2,cf7,99.76
6935,3,cf8,83.85
6936,0,cf5,92.01
6936,1,cf6,88.51
6936,2,cf7,99.68
6936,3,cf8,83.74
6937,0,cf5,91.93
6937,1,cf6,88.42
6937,2,cf7,99.60
6937,3,cf8,83.62
6938,0,cf5,91.84
6938,1,cf6,88.32
6938,2,cf7,99.52
6938,3,cf8,83.50
6939,0,cf5,91.75
6939,1,cf6,88.22
6939,2,cf7,99.44
6939,3,cf8,83.39
6940,0,cf5,91.67
6940,1,cf6,88.12
6940,2,cf7,99.36
6940,3,cf8,83.27
6941,0,cf5,91.58
6941,1,cf6,88.02
6941,2,cf7,99.28
6941,3,cf8,83.15
6942,0,cf5,91.49
6942,1,cf6,87.91
6942,2,cf7,99.20
6942,3,cf8,83.02
6943,0,cf5,91.40
6943,1,cf6,87.81
6943,2,cf7,99.12
6943,3,cf8,82.90
6944,0,cf5,91.31
6944,1,cf6,87.70
6944,2,cf7,99.04
6944,3,cf8,82.78
6945,0,cf5,91.22
6945,1,cf6,87.60
6945,2,cf7,98.96
6945,3,cf8,82.65
6946,0,cf5,91.13
6946,1,cf6,87.49
6946,2,cf7,98.88
6946,3,cf8,82.52
6947,0,cf5,91.04
6947,1,cf6,87.38
6947,2,cf7,98.80
6947,3,cf8,82.39
6948,0,cf5,90.95
6948,1,cf6,87.27
6948,2,cf7,98.72
6948,3,cf8,82.26
6949,0,cf5,90.85
6949,1,cf6,87.16
6949,2,cf7,98.64
6949,3,cf8,82.13
6950,0,cf5,90.76
6950,1,cf6,87.05
6950,2,cf7,98.56
6950,3,cf8,81.99
6951,0,cf5,90.67
6951,1,cf6,86.94
6951,2,cf7,98.48
6951,3,cf8,81.86
6952,0,cf5,90.57
6952,1,cf6,86.83
6952,2,cf7,98.40
6952,3,cf8,81.72
6953,0,cf5,90.48
6953,1,cf6,86.71
6953,2,cf7,98.32
6953,3,cf8,81.58
6954,0,cf5,90.38
6954,1,cf6,86.60
6954,2,cf7,98.24
6954,3,cf8,81.44
6955,0,cf5,90.28
6955,1,cf6,86.48
6955,2,cf7,98.16
6955,3,cf8,81.30
6956,0,cf5,90.18
6956,1,cf6,86.36
6956,2,cf7,98.08
6956,3,cf8,81.16
6957,0,cf5,90.08
6957,1,cf6,86.25
6957,2,cf7,98.00
6957,3,cf8,81.01
6958,0,cf5,89.99
6958,1,cf6,86.13
6958,2,cf7,97.92
6958,3,cf8,80.87
6959,0,cf5,89.89
6959,1,cf6,86.01
6959,2,cf7,97.84
6959,3,cf8,80.72
6960,0,cf5,89.79
6960,1,cf6,85.89
6960,2,cf7,97.76
6960,3,cf8,80.57
6961,0,cf5,89.69
6961,1,cf6,85.77
6961,2,cf7,97.68
6961,3,cf8,80.42
6962,0,cf5,89.59
6962,1,cf6,85.65
6962,2,cf7,97.60
6962,3,cf8,80.27
6963,0,cf5,89.49
6963,1,cf6,85.53
6963,2,cf7,97.52
6963,3,cf8,80.12
6964,0,cf5,89.39
6964,1,cf6,85.41
6964,2,cf7,97.44
6964,3,cf8,79.97
6965,0,cf5,89.29
6965,1,cf6,85.29
6965,2,cf7,97.36
6965,3,cf8,79.82
6966,0,cf5,89.19
6966,1,cf6,85.17
6966,2,cf7,97.28
6966,3,cf8,79.67
6967,0,cf5,89.09
6967,1,cf6,85.05
6967,2,cf7,97.20
6967,3,cf8,79.52
6968,0,cf5,88.99
6968,1,cf6,84.93
6968,2,cf7,97.12
6968,3,cf8,79.37
6969,0,cf5,88.89
6969,1,cf6,84.81
6969,2,cf7,97.04
6969,3,cf8,79.22
6970,0,cf5,88.79
6970,1,cf6,84.69
6970,2,cf7,96.96
6970,3,cf8,79.07
6971,0,cf5,88.69
6971,1,cf6,84.57
6971,2,cf7,96.88
6971,3,cf8,78.92
6972,0,cf5,88.59
6972,1,cf6,84.45
6972,2,cf7,96.80
6972,3,cf8,78.77
6973,0,cf5,88.49
6973,1,cf6,84.33
6973,2,cf7,96.72
6973,3,cf8,78.62
6974,0,cf5,88.39
6974,1,cf6,84.21
6974,2,cf7,96.64
6974,3,cf8,78.47
6975,0,cf5,88.29
6975,1,cf6,84.09
6975,2,cf7,96.56
6975,3,cf8,78.32
6976,0,cf5,88.19
6976,1,cf6,83.97
6976,2,cf7,96.48
6976,3,cf8,78.17
6977,0,cf5,88.09
6977,1,cf6,83.85
6977,2,cf7,96.40
6977,3,cf8,78.02
6978,0,cf5,87.99
6978,1,cf6,83.73
6978,2,cf7,96.32
6978,3,cf8,77.87
6979,0,cf5,87.89
6979,1,cf6,83.61
6979,2,cf7,96.24
6979,3,cf8,77.72
6980,0,cf5,87.79
6980,1,cf6,83.49
6980,2,cf7,96.16
6980,3,cf8,77.57
6981,0,cf5,87.69
6981,1,cf6,83.37
6981,2,cf7,96.08
6981,3,cf8,77.42
6982,0,cf5,87.59
6982,1,cf6,83.25
6982,2,cf7,96.00
6982,3,cf8,77.27
6983,0,cf5,87.49
6983,1,cf6,83.13
6983,2,cf7,95.92
6983,3,cf8,77.12
6984,0,cf5,87.39
6984,1,cf6,83.01
6984,2,cf7,95.84
6984,3,cf8,76.97
6985,0,cf5,87.29
6985,1,cf6,82.89
6985,2,cf7,95.76
6985,3,cf8,76.82
6986,0,cf5,87.19
6986,1,cf6,82.77
6986,2,cf7,95.68
6986,3,cf8,76.67
6987,0,cf5,87.09
6987,1,cf6,82.65
6987,2,cf7,95.60
6987,3,cf8,76.52
6988,0,cf5,86.99
6988,1,cf6,82.53
6988,2,cf7,95.52
6988,3,cf8,76.37
6989,0,cf5,86.89
6989,1,cf6,82.41
6989,2,cf7,95.44
6989,3,cf8,76.22
6990,0,cf5,86.79
6990,1,cf6,82.29
6990,2,cf7,95.36
6990,3,cf8,76.07
6991,0,cf5,86.69
6991,1,cf6,82.17
6991,2,cf7,95.28
6991,3,cf8,75.92
6992,0,cf5,86.59
6992,1,cf6,82.05
6992,2,cf7,95.20
6992,3,cf8,75.77
6993,0,cf5,86.49
6993,1,cf6,81.93
6993,2,cf7,95.12
6993,3,cf8,75.62
6994,0,cf5,86.39
6994,1,cf6,81.81
6994,2,cf7,95.04
6994,3,cf8,75.47
6995,0,cf5,86.29
6995,1,cf6,81.69
6995,2,cf7,94.96
6995,3,cf8,75.32
6996,0,cf5,86.19
6996,1,cf6,81.57
6996,2,cf7,94.88
6996,3,cf8,75.17
6997,0,cf5,86.09
6997,1,cf6,81.45
6997,2,cf7,94.80
6997,3,cf8,75.02
6998,0,cf5,85.99
6998,1,cf6,81.33
6998,2,cf7,94.72
6998,3,cf8,74.87
6999,0,cf5,85.89
6999,1,cf6,81.21
6999,2,cf7,94.64
6999,3,cf8,74.72
7000,0,cf5,85.79
7000,1,cf6,81.09
7000,2,cf7,94.56
7000,3,cf8,74.57
7001,0,cf5,85.69
7001,1,cf6,80.97
7001,2,cf7,94.48
7001,3,cf8,74.42
7002,0,cf5,85.59
7002,1,cf6,80.85
7002,2,cf7,94.40
7002,3,cf8,74.27
7003,0,cf5,85.49
7003,1,cf6,80.73
7003,2,cf7,94.32
7003,3,cf8,74.12
7004,0,cf5,85.39
7004,1,cf6,80.61
7004,2,cf7,94.24
7004,3,cf8,73.97
7005,0,cf5,85.29
7005,1,cf6,80.49
7005,2,cf7,94.16
7005,3,cf8,73.82
7006,0,cf5,85.19
7006,1,cf6,80.37
7006,2,cf7,94.08
7006,3,cf8,73.67
7007,0,cf5,85.09
7007,1,cf6,80.25
7007,2,cf7,94.00
7007,3,cf8,73.52
7008,0,cf5,84.99
7008,1,cf6,80.13
7008,2,cf7,93.92
7008,3,cf8,73.37
7009,0,cf5,84.89
7009,1,cf6,80.01
7009,2,cf7,93.84
7009,3,cf8,73.22
7010,0,cf5,84.79
7010,1,cf6,79.89
7010,2,cf7,93.76
7010,3,cf8,73.07
7011,0,cf5,84.69
7011,1,cf6,79.77
7011,2,cf7,93.68
7011,3,cf8,72.92
7012,0,cf5,84.59
7012,1,cf6,79.65
7012,2,cf7,93.60
7012,3,cf8,72.77
7013,0,cf5,84.49
7013,1,cf6,79.53
7013,2,cf7,93.52
7013,3,cf8,72.62
7014,0,cf5,84.39
7014,1,cf6,79.41
7014,2,cf7,93.44
7014,3,cf8,72.47
7015,0,cf5,84.29
7015,1,cf6,79.29
7015,2,cf7,93.36
7015,3,cf8,72.32
7016,0,cf5,84.19
7016,1,cf6,79.17
7016,2,cf7,93.28
7016,3,cf8,72.17
7017,0,cf5,84.09
7017,1,cf6,79.05
7017,2,cf7,93.20
7017,3,cf8,72.02
7018,0,cf5,83.99
7018,1,cf6,78.93
7018,2,cf7,93.12
7018,3,cf8,71.87
7019,0,cf5,83.89
7019,1,cf6,78.81
7019,2,cf7,93.04
7019,3,cf8,71.72
7020,0,cf5,83.79
7020,1,cf6,78.69
7020,2,cf7,92.96
7020,3,cf8,71.57
7021,0,cf5,83.69
7021,1,cf6,78.57
7021,2,cf7,92.88
7021,3,cf8,71.42
7022,0,cf5,83.59
7022,1,cf6,78.45
7022,2,cf7,92.80
7022,3,cf8,71.27
7023,0,cf5,83.49
7023,1,cf6,78.33
7023,2,cf7,92.72
7023,3,cf8,71.12
7024,0,cf5,83.39
7024,1,cf6,78.21
7024,2,cf7,92.64
7024,3,cf8,70.97
7025,0,cf5,83.29
7025,1,cf6,78.09
7025,2,cf7,92.56
7025,3,cf8,70.82
7026,0,cf5,83.19
7026,1,cf6,77.97
7026,2,cf7,92.48
7026,3,cf8,70.67
7027,0,cf5,83.09
7027,1,cf6,77.85
7027,2,cf7,92.40
7027,3,cf8,70.52
7028,0,cf5,82.99
7028,1,cf6,77.73
7028,2,cf7,92.32
7028,3,cf8,70.37
7029,0,cf5,82.89
7029,1,cf6,77.61
7029,2,cf7,92.24
7029,3,cf8,70.22
7030,0,cf5,82.79
7030,1,cf6,77.49
7030,2,cf7,92.16
7030,3,cf8,70.07
7031,0,cf5,82.69
7031,1,cf6,77.37
7031,2,cf7,92.08
7031,3,cf8,69.92
7032,0,cf5,82.59
7032,1,cf6,77.25
7032,2,cf7,92.00
7032,3,cf8,69.77
7033,0,cf5,82.49
7033,1,cf6,77.13
7033,2,cf7,91.92
7033,3,cf8,69.62
7034,0,cf5,82.39
7034,1,cf6,77.01
7034,2,cf7,91.84
7034,3,cf8,69.47
7035,0,cf5,82.29
7035,1,cf6,76.89
7035,2,cf7,91.76
7035,3,cf8,69.32
7036,0,cf5,82.19
7036,1,cf6,76.77
7036,2,cf7,91.68
7036,3,cf8,69.17
7037,0,cf5,82.09
7037,1,cf6,76.65
7037,2,cf7,91.60
7037,3,cf8,69.02
7038,0,cf5,81.99
7038,1,cf6,76.53
7038,2,cf7,91.52
7038,3,cf8,68.87
7039,0,cf5,81.89
7039,1,cf6,76.41
7039,2,cf7,91.44
7039,3,cf8,68.73
7040,0,cf5,81.79
7040,1,cf6,76.29
7040,2,cf7,91.36
7040,3,cf8,68.58
7041,0,cf5,81.69
7041,1,cf6,76.18
7041,2,cf7,91.28
7041,3,cf8,68.43
7042,0,cf5,81.59
7042,1,cf6,76.06
7042,2,cf7,91.21
7042,3,cf8,68.29
